dataset,query_mode,workload,query_id,method,seed,table,alias,predicate_count,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,source_sql_path
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,DuckDB,,name,n,2,45005,19200,2.344010416666667,-0.3699595373335962,under,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,PostgreSQL,,name,n,2,48312,46737,1.0336992104756404,-0.014394184565879356,under,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,DuckDB,,person_info,pi,1,480000,480019,1.0000395833333333,1.7190483015930624e-05,over,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,PostgreSQL,,person_info,pi,1,480000,475245,1.010005365653505,-0.004323680978206181,under,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,DuckDB,,title,t,1,18955,70291,3.7083091532577157,0.569175933120008,over,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,PostgreSQL,,title,t,1,18955,19342,1.0204167765761012,0.008777590191115453,over,queries/job/7c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,DuckDB,,cast_info,ci,1,51974,942,55.174097664543524,-1.7417352392960574,under,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,PostgreSQL,,cast_info,ci,1,51974,53786,1.0348635856389734,0.014883105436600201,over,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,DuckDB,,movie_companies,mc,2,176168,155419,1.1335036256828315,-0.05442291362136155,under,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,PostgreSQL,,movie_companies,mc,2,176168,98987,1.77970844656369,-0.2503488616237771,under,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,DuckDB,,name,n1,2,11514,96000,8.337675872850443,0.9210450079204533,over,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,PostgreSQL,,name,n1,2,11514,4751,2.423489791622816,-0.38444119469990967,under,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,cast_info,ci,1,200000,942,212.31422505307856,-2.326979092871104,under,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,cast_info,ci,1,200000,195388,1.0236043155157941,-0.010132108204543277,under,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,movie_companies,mc,3,29,155419,5359.275862068966,3.7291061123880507,over,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,movie_companies,mc,3,29,1,29.0,-1.462397997898956,under,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,name,n,2,1,96000,96000.0,4.982271233039568,over,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,name,n,2,1,47,47.0,1.6720978579357175,over,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,DuckDB,,title,t,2,1,70291,70291.0,4.846899721882461,over,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,PostgreSQL,,title,t,2,1,1,1.0,0.0,exact,queries/job/8b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,DuckDB,,company_name,cn,1,6,273,45.5,1.6580113966571124,over,queries/job/8c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,PostgreSQL,,company_name,cn,1,6,6,1.0,0.0,exact,queries/job/8c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,DuckDB,,company_name,cn,1,6,273,45.5,1.6580113966571124,over,queries/job/8d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,PostgreSQL,,company_name,cn,1,6,6,1.0,0.0,exact,queries/job/8d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/8d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,cast_info,ci,1,52731,996044,18.88915438736227,1.2762125162530926,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,cast_info,ci,1,52731,55435,1.0512791337164098,0.021718044417815312,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,company_name,cn,1,77,273,3.5454545454545454,0.5496719218682742,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,company_name,cn,1,77,77,1.0,0.0,exact,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,movie_companies,mc,2,176168,155419,1.1335036256828315,-0.05442291362136155,under,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,movie_companies,mc,2,176168,102712,1.7151647324557988,-0.23430583805855626,under,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,name,n,2,1,240000,240000.0,5.380211241711606,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,name,n,2,1,25,25.0,1.3979400086720377,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,DuckDB,,title,t,1,3041,70291,23.11443604077606,1.3638833017383292,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,PostgreSQL,,title,t,1,3041,3397,1.1170667543571193,0.048079126725895774,over,queries/job/9a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,cast_info,ci,1,51974,942,55.174097664543524,-1.7417352392960574,under,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,cast_info,ci,1,51974,53786,1.0348635856389734,0.014883105436600201,over,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,movie_companies,mc,2,176168,155419,1.1335036256828315,-0.05442291362136155,under,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,movie_companies,mc,2,176168,39346,4.477405581253494,-0.6510264362914876,under,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,name,n,2,2,240000,120000.0,5.079181246047625,over,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,name,n,2,2,22,11.0,1.041392685158225,over,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,DuckDB,,title,t,1,6103,70291,11.517450434212682,1.0613563519258684,over,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,PostgreSQL,,title,t,1,6103,6314,1.0345731607406194,0.014761207599605516,over,queries/job/9b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,DuckDB,,cast_info,ci,1,105258,996044,9.46288168120238,0.9760234099397831,over,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,PostgreSQL,,cast_info,ci,1,105258,107400,1.0203499971498604,0.008749167603385413,over,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,DuckDB,,company_name,cn,1,322,273,1.1794871794871795,-0.07169322465507487,under,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,PostgreSQL,,company_name,cn,1,322,322,1.0,0.0,exact,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,DuckDB,,name,n,2,8867,240000,27.066651629637985,1.4324345332468678,over,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,PostgreSQL,,name,n,2,8867,11031,1.2440509755272358,0.0948381761237865,over,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,DuckDB,,cast_info,ci,1,104704,996044,9.512950794621027,0.9783152503807431,over,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,PostgreSQL,,cast_info,ci,1,104704,109060,1.0416029951100245,0.017702220031611145,over,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,DuckDB,,company_name,cn,1,9,273,30.333333333333332,1.4819201376014313,over,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,PostgreSQL,,company_name,cn,1,9,9,1.0,0.0,exact,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/9d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,DuckDB,,cast_info,ci,2,78321,996044,12.71745764226708,1.104400299811526,over,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,PostgreSQL,,cast_info,ci,2,78321,1318,59.42412746585736,-1.7739628136304173,under,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,DuckDB,,company_name,cn,1,14,273,19.5,1.290034611362518,over,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,PostgreSQL,,company_name,cn,1,14,14,1.0,0.0,exact,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,DuckDB,,title,t,1,345352,70291,4.913175228692151,-0.6913622535500438,under,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,PostgreSQL,,title,t,1,345352,345141,1.0006113443491211,-0.0002654223534021722,under,queries/job/10a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,DuckDB,,cast_info,ci,1,78321,996044,12.71745764226708,1.104400299811526,over,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,PostgreSQL,,cast_info,ci,1,78321,81017,1.0344224409800693,0.014697933651239408,over,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,DuckDB,,company_name,cn,1,14,273,19.5,1.290034611362518,over,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,PostgreSQL,,company_name,cn,1,14,14,1.0,0.0,exact,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,DuckDB,,title,t,1,345352,70291,4.913175228692151,-0.6913622535500438,under,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,PostgreSQL,,title,t,1,345352,345141,1.0006113443491211,-0.0002654223534021722,under,queries/job/10b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,DuckDB,,cast_info,ci,1,78321,996044,12.71745764226708,1.104400299811526,over,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,PostgreSQL,,cast_info,ci,1,78321,81017,1.0344224409800693,0.014697933651239408,over,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,DuckDB,,company_name,cn,1,8,273,34.125,1.5330726600488125,over,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,PostgreSQL,,company_name,cn,1,8,8,1.0,0.0,exact,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,DuckDB,,title,t,1,345352,70291,4.913175228692151,-0.6913622535500438,under,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,PostgreSQL,,title,t,1,345352,345141,1.0006113443491211,-0.0002654223534021722,under,queries/job/10c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,company_name,cn,2,3404,3600,1.0575793184488838,0.024312949354737035,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,company_name,cn,2,3404,3285,1.0362252663622527,-0.01545417751675071,under,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,link_type,lt,1,2,3,1.5,0.17609125905568124,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,link_type,lt,1,2,1,2.0,-0.3010299956639812,under,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,movie_companies,mc,1,319455,155419,2.0554436716231606,-0.3129055796624974,under,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,movie_companies,mc,1,319455,320631,1.0036812696623938,0.0015958195785439678,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,DuckDB,,title,t,1,1521,70291,46.21367521367522,1.664770507829463,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,PostgreSQL,,title,t,1,1521,1781,1.170940170940171,0.06853470541024514,over,queries/job/11a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,company_name,cn,2,28,3600,128.57142857142858,2.1091444694250683,over,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,company_name,cn,2,28,4,7.0,-0.8450980400142569,under,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,keyword,k,1,1,2,2.0,0.3010299956639812,over,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,keyword,k,1,1,1,1.0,0.0,exact,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,link_type,lt,1,1,3,3.0,0.47712125471966244,over,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,link_type,lt,1,1,1,1.0,0.0,exact,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,movie_companies,mc,1,319455,155419,2.0554436716231606,-0.3129055796624974,under,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,movie_companies,mc,1,319455,320631,1.0036812696623938,0.0015958195785439678,over,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,DuckDB,,title,t,2,1,3316,3316.0,3.520614521878236,over,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,PostgreSQL,,title,t,2,1,1,1.0,0.0,exact,queries/job/11b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,DuckDB,,company_name,cn,2,1,3600,3600.0,3.5563025007672873,over,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,PostgreSQL,,company_name,cn,2,1,2,2.0,0.3010299956639812,over,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,DuckDB,,company_type,ct,2,3,1,3.0,-0.4771212547196625,under,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,PostgreSQL,,company_type,ct,2,3,3,1.0,0.0,exact,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,DuckDB,,keyword,k,1,1,4351,4351.0,3.638589083292717,over,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,PostgreSQL,,keyword,k,1,1,3,3.0,0.47712125471966244,over,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,DuckDB,,movie_companies,mc,1,457643,155419,2.9445756310361024,-0.46902271359534164,under,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,PostgreSQL,,movie_companies,mc,1,457643,456467,1.0025763089117066,-0.001117437928661088,under,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,DuckDB,,title,t,1,93321,70291,1.3276379621857706,-0.12307966203431368,under,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,PostgreSQL,,title,t,1,93321,93288,1.0003537432467198,-0.00015360157390269366,under,queries/job/11c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,DuckDB,,company_name,cn,1,17959,3600,4.988611111111111,-0.6979796496835442,under,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,PostgreSQL,,company_name,cn,1,17959,17959,1.0,0.0,exact,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,DuckDB,,company_type,ct,2,3,1,3.0,-0.4771212547196625,under,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,PostgreSQL,,company_type,ct,2,3,3,1.0,0.0,exact,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,DuckDB,,keyword,k,1,3,4351,1450.3333333333333,3.1614678285730546,over,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,PostgreSQL,,keyword,k,1,3,3,1.0,0.0,exact,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,DuckDB,,movie_companies,mc,1,457643,155419,2.9445756310361024,-0.46902271359534164,under,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,PostgreSQL,,movie_companies,mc,1,457643,456467,1.0025763089117066,-0.001117437928661088,under,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job/11d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,movie_info,mi,1,101344,1078499,10.641962030312598,1.027021705062756,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,movie_info,mi,1,101344,100426,1.0091410590882839,-0.003951876744224071,under,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,movie_info_idx,mi_idx,1,64816,140634,2.1697420390027156,0.33640810357336937,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,movie_info_idx,mi_idx,1,64816,62793,1.0322169668593633,-0.013770993421044386,under,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,DuckDB,,title,t,1,6892,70291,10.198926291352292,1.0085544531064705,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,PostgreSQL,,title,t,1,6892,7181,1.0419326755658735,0.017839657951178953,over,queries/job/12a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,DuckDB,,company_name,cn,1,991,273,3.63003663003663,-0.5599110074445193,under,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,PostgreSQL,,company_name,cn,1,991,991,1.0,0.0,exact,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,DuckDB,,company_type,ct,2,1,1,1.0,0.0,exact,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,PostgreSQL,,company_type,ct,2,1,1,1.0,0.0,exact,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,DuckDB,,title,t,2,129779,70291,1.8463103384501571,-0.2663047015374758,under,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,PostgreSQL,,title,t,2,129779,136242,1.04980004469136,0.02110658692060591,over,queries/job/12b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/12c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/12c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,DuckDB,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/12c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,PostgreSQL,,company_type,ct,1,1,1,1.0,0.0,exact,queries/job/12c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/12c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/12c.sql
